X,Y,token
8.011256,-20.479977,bestowed
25.279375,-0.5454236,charity
14.789309,11.517808,cordiality
-1.4014986,-11.834871,seated
10.864279,-8.301098,shake
9.489141,8.812735,grievous
-8.047309,14.280769,hesitated
19.582066,4.0471287,excepting
-7.337184,25.011106,false
5.053413,-8.687274,extent
-18.198202,-2.4955246,exact
-20.575054,-3.2209089,letters
-12.153866,4.571429,doubted
15.298744,-22.046175,disengaged
29.281593,2.3403351,forget
-4.7001123,-0.5944329,strike
7.0134444,3.3229823,convenience
7.6074057,-8.725328,aside
-5.267134,11.330962,misery
-21.717,11.478204,flying
9.190409,-12.188076,september
5.58024,12.949836,scarlet
-24.819668,12.484262,fever
2.324681,17.148985,passes
-10.99234,21.90244,fly
-22.677444,4.964321,exceeding
-16.710611,-16.431307,weymouth
-5.067022,-21.43258,madam
7.980492,-2.4845874,signed
-6.216527,18.250387,f
5.621586,-20.180504,c
10.408923,1.2888523,coolly
-20.46403,-2.054906,finds
3.0861294,-14.909546,whence
-13.070625,-0.13677573,xii
-15.767955,-16.710962,procuring
-2.8046024,14.465464,quarrelled
-20.835995,6.733677,assist
-3.9873822,-5.7618976,danced
0.4015693,6.6771307,arms
6.207534,9.187264,estimate
4.652604,23.153368,lives
2.6382039,21.365414,example
8.559071,-0.74413925,argument
-18.117168,-8.111796,bitterly
0.85742354,-9.526694,disappointed
4.955316,7.309115,ye
-7.591494,9.32375,succeeded
15.260349,12.658159,english
1.4291828,-4.218046,burying
-9.747105,-7.8512,calmness
0.08365886,-0.081232734,indifference
29.89663,-1.9783744,subjects
0.90469724,-7.923118,occasionally
-10.895557,6.5389576,magistrate
-15.48565,-23.378809,curious
-11.994319,-28.40641,field
-24.694624,-4.5312033,local
-8.108755,15.078449,fail
-23.22692,-0.09014872,longest
1.9434497,4.4614787,fence
7.050345,-2.2097273,destination
0.5372218,-13.136848,wheat
6.6835465,18.183298,spring
-21.105686,-6.713765,corn
20.066378,15.686747,equality
-0.8552317,35.060806,rendered
-16.44456,-0.9042878,interrupting
31.545362,-3.0865269,labours
-12.411543,-19.26676,terribly
-22.23766,-2.8171108,tired
-7.741968,18.3539,article
-0.24105261,-0.9948855,ordered
-3.0669436,-10.664318,discourse
4.96533,9.043968,south
-6.7213607,32.199276,weakness
1.5767097,7.681953,throat
4.4647574,-26.885912,envious
8.292098,3.264044,miserable
-2.991531,-24.176043,forgets
5.602925,-18.700315,tells
-7.6180925,-25.98186,practice
-2.456243,2.5162153,calling
12.036969,26.590525,applying
6.694197,0.99733216,august
-12.33597,-12.615145,heavy
4.8899746,-11.281905,sickly
-3.020075,-14.733926,confound
17.162329,-9.8965225,neighbourhood
-12.28059,-23.613754,airy
23.279005,-0.14160866,vicinity
-13.557582,14.714904,pale
-12.772035,8.571655,turning
26.891144,17.319748,intending
11.8680105,-8.1528845,scotland
-1.9240981,-15.092363,prejudice
-4.965042,15.801725,praising
-23.303387,9.923981,accidentally
2.9871883,-5.41665,excessively
-6.226919,-13.627611,colonel
-11.146254,-5.777683,campbell
7.1182303,4.5227847,topic
3.5653784,-19.292974,similar
-27.014406,-0.88342,harmony
-19.522123,-16.966423,agitation
-6.4343247,-11.302041,houses
20.751108,23.936163,unfortunately
-25.582304,-1.934212,recent
-22.208298,-2.9094996,cook
27.505783,-9.966672,hired
-0.8409582,-13.199176,dangerous
1.3208779,-21.14264,shaking
12.7389,-9.322363,fixing
18.409346,19.050844,ear
6.4791026,13.320792,consequences
13.40474,11.619386,suffice
30.31742,1.8813188,restore
1.6498823,18.833675,relish
-8.124302,4.3825994,interval
11.409803,0.766085,moreover
-5.687331,25.916172,mud
1.9267256,4.568177,holds
-5.3693824,8.456394,pure
5.253977,20.565405,lodgings
5.4748178,3.7411225,consulted
-0.38289768,-16.002918,stake
15.804988,-25.056372,travel
3.0732563,-23.961063,reached
11.579224,5.808168,breaking
-12.788366,-2.340907,coast
2.691596,-3.7331789,convey
-11.113681,23.28008,moving
9.509482,23.264805,cut
25.572443,12.289633,meadows
-28.45955,10.162386,conceive
21.94187,-3.1948278,proving
-23.64151,-15.361924,harsh
-22.363909,-11.752075,reflections
10.1315365,-11.869654,unconsciously
16.538103,16.865385,soothing
11.736492,27.532003,swiftly
-4.6626287,13.133232,mornings
25.788427,-2.3810053,engagement
8.082289,19.499527,avoiding
8.808206,6.0951715,denial
-15.503764,3.5740204,preference
2.3372164,17.023388,division
-15.888321,25.186266,occupy
4.328118,-18.3321,carriages
18.28882,-10.189657,numbers
-33.905647,1.1029376,doom
-28.516632,4.3685703,feverish
8.332856,0.95055926,sore
-8.717725,20.234777,representing
-2.8970773,-19.764187,advanced
3.0137382,12.281067,carry
0.28137442,-6.41079,glowing
-5.1220975,-9.279881,roast
9.897586,16.280993,mutton
16.840572,0.702251,pudding
-7.723849,-1.3527865,hastening
-5.0714917,24.094902,complaint
-13.863486,-19.215689,heat
0.18454283,-12.329181,pulse
13.338028,0.09625025,liable
-13.187515,-9.880908,throats
-18.837122,14.187703,alarm
19.767565,-14.635249,excess
18.37846,-1.5832263,remain
-7.5343204,19.095398,feed
-2.671056,-13.251211,snow
24.17677,13.632467,interfere
16.976807,-5.8924003,hoarse
-6.952116,-4.6104856,demand
13.896754,5.246739,previous
-16.064327,-3.776791,vision
13.813885,8.820126,muttering
-4.2743516,16.352129,rejoicing
6.5912523,9.954104,civilly
4.764345,9.997071,accepting
-21.918907,-8.169776,prompt
6.016465,-14.105235,exulting
15.947476,8.574742,employments
7.380808,5.788885,duties
-8.801481,5.1989465,parting
5.8078504,15.493998,news
11.618403,-16.04087,prepared
3.4678907,20.267294,balance
21.544073,0.7044165,works
-9.755668,-22.039394,moderate
-22.50243,-19.94742,negligent
10.041887,-6.8151174,astonishment
16.082478,18.112307,imagining
14.670087,11.461717,behaviour
1.6708885,26.106909,accordingly
-10.687521,4.442137,mistakes
-11.816655,26.544716,increasing
-7.5284896,-8.611967,coldness
7.6424675,-14.876903,motion
1.3308765,26.921116,flakes
0.6372972,0.66782296,sky
5.205884,13.239895,white
-3.1610813,-1.2904915,happiest
-13.827834,-2.8530996,abroad
10.044348,28.716408,sacrifice
10.664214,17.478043,drive
-6.873612,9.8611355,expressing
-16.580292,-2.215498,encounter
3.6875086,-20.63058,folly
11.123193,-8.363187,deem
8.655422,-7.2186356,clothing
-5.676126,-19.824326,defiance
-10.717946,-9.967706,shelter
-22.338179,-11.848762,dull
-9.613407,8.563416,dismal
6.1887813,7.0240374,servants
-23.696096,-2.0026312,shivering
-2.2915635,7.626456,rooms
-4.4146967,20.605745,assent
-2.4813423,10.761878,usually
10.017554,18.674294,travelling
-6.041694,-18.025553,heroism
-20.089077,5.6227775,glasses
-21.422104,-7.4188976,wrapped
2.3600237,-14.072296,arrived
-0.8535089,-13.717264,step
17.857077,26.179012,dressing
-5.2527976,18.053375,lengthened
-11.780717,12.068933,dress
-1.9683268,-5.1711736,flattered
5.011845,20.266653,cordial
-21.423418,2.1774411,complaints
-8.891448,-30.642118,lasted
-12.620637,20.142418,dismay
7.65925,7.9438257,contrivances
11.186868,11.950795,modern
-24.10446,-13.345668,fenced
5.371591,-18.370361,guarded
-5.283676,21.74826,breath
-13.838806,1.0537922,afternoon
-26.849598,-16.196398,ha
20.464764,-17.267897,snows
-15.360541,0.6651517,extremely
2.6010416,4.8571577,astonished
-10.519255,14.207441,fires
14.782837,11.347105,hospitable
-0.6325877,32.796265,accommodate
-6.7923746,4.267266,enter
-18.919565,-6.09786,paid
3.094124,-18.946,sweep
-2.5634851,24.453432,gate
-23.306957,22.37491,joyous
16.953205,-5.368232,disperse
17.623234,6.548275,related
-29.888617,6.0831976,arrangements
-21.880592,-1.3222246,communication
9.165652,2.2259138,enjoy
5.5017233,27.891672,engrossed
-1.0263022,-23.779083,project
-9.989953,-3.53597,elbow
-2.0852053,-15.039075,continually
-0.7705685,-9.980105,avoid
-8.968782,-4.90434,internal
-3.3195167,18.146753,suggestion
19.020737,-14.029168,absurd
-0.73822856,-10.640342,insufferable
29.217888,8.430458,zeal
-24.780016,-4.7046366,effort
-4.7733607,-23.095503,preserve
-5.179858,20.028522,positively
-1.391191,5.706506,amongst
19.77447,5.517172,coupled
23.281267,-0.050429244,sensations
24.674229,-15.109455,appearing
19.071241,-8.749544,polite
12.0339775,1.5252169,substance
3.0650651,-1.0165734,released
2.5883226,-4.64848,saddle
-3.6514564,-5.067607,assented
-13.530087,9.091334,sacrifices
24.161287,11.215805,january
17.754713,-8.545026,secrets
22.761942,8.499064,stir
16.903507,6.4980774,issue
15.193602,1.5322434,nodding
21.234404,16.954994,calculate
-7.145474,-18.481104,).
10.121062,2.4483755,stone
-6.3373733,-2.6016982,devil
0.6477269,8.779826,wishing
25.697271,-10.170724,sanguine
14.704253,-8.09834,stands
18.126509,-24.19695,rules
4.3248277,-12.958388,spare
-0.106693864,12.54736,blessing
-10.075441,17.341795,confinement
6.282448,-9.743244,gladly
-11.168146,-2.1886806,apprehensive
-17.188555,-13.433436,jealousy
-3.68664,7.6203823,jealous
-20.369307,-11.687081,caution
26.487396,12.334135,individual
9.27303,-6.410865,nephew
-12.843988,-8.034716,awake
17.785624,3.7448401,terror
5.5051694,6.2674947,perverse
-21.11868,-12.582133,earnestness
-26.1219,-11.737036,chamber
5.602224,-2.2250056,learnt
-9.565611,-3.992409,concealing
-1.8740678,-24.8051,abominable
7.262637,-14.848417,disorder
2.1719692,-3.2079542,scrupulous
2.976078,-15.279061,careless
1.5486032,15.717835,nurse
5.5436177,16.299328,catching
-0.22225404,-8.936017,complain
0.9282544,-3.0143611,assuming
-6.846046,17.826662,offended
11.528191,-23.243534,removing
1.3974453,7.3999195,reproof
2.0679233,16.932657,succeed
-6.9764123,-2.6427655,examining
6.2868,0.0082288245,opened
10.764339,24.787918,covered
3.0306942,12.393949,drifting
7.2355666,-13.212093,wind
-26.33298,9.692162,prove
0.39556807,-4.200679,engagements
11.044054,-1.4406649,storm
-13.168513,11.144304,consternation
-23.98878,-9.885086,pursuing
-5.3985686,-6.532936,blown
18.821344,4.895128,bleak
-2.7272816,3.454484,midnight
13.142125,15.829743,confessing
1.0966088,8.148407,lest
-3.0493565,8.900046,hurrying
-1.3055419,-16.443905,accommodation
-14.127924,-6.1346693,lodged
-8.047003,4.606741,exclamation
9.58449,-26.045527,revived
24.368835,3.654468,adventurous
-2.470283,-22.777378,along
-16.385515,-5.0505757,nowhere
13.435831,-12.00558,clouds
-23.720718,14.263964,tidings
25.187742,-16.707762,urging
10.942043,-9.587439,brief
-6.9271255,4.0162177,ring
16.35475,-17.792826,bell
21.633875,-12.928784,rung
24.682951,-11.276493,cool
31.905834,-2.7888575,recover
26.226776,15.364908,carefully
4.8883505,9.159825,discovery
7.727689,-9.824903,darker
-6.8592033,-0.32683074,shut
-14.462051,-1.752955,tete
12.267119,-3.1107483,suspicions
14.66639,-14.287671,quarters
-13.290386,-10.515859,restrain
-18.340178,12.298959,gravity
-10.469079,0.49802795,seized
-0.8521713,4.628912,demanded
-12.531127,-13.25246,violent
10.480055,7.982269,declaring
-23.266153,17.139307,hoping
0.56202966,10.121934,fearing
-12.136846,0.20235816,ardent
2.0072954,17.58247,resolved
-1.1352427,25.384764,seriously
-21.15331,9.220675,apology
5.5203505,-2.1383665,vainly
18.912956,-0.7053602,resolve
4.7103357,18.190117,drunkenness
21.007078,13.441383,_me_
2.1720502,8.777845,deliver
26.585316,-6.6654215,accent
-10.584286,-11.8349085,amazement
-5.015005,-20.303324,drunk
21.082758,13.974708,protested
-10.09209,-16.730238,suspicion
15.021797,-4.9685493,slightly
-8.758582,-9.129546,acknowledging
-8.619907,-7.976505,resumed
12.719512,-10.42602,urgent
-17.647272,11.326045,presumption
-9.58821,12.134107,struggles
1.6900718,0.55285865,politeness
-15.438114,9.754578,witnessed
-26.336288,0.20169929,professions
-20.215178,-0.90894186,dead
13.702623,18.657974,alive
17.382435,16.260305,sole
0.02623757,4.671213,marking
3.2916203,-10.961879,adoration
1.7854681,2.4837728,uppermost
1.8425087,17.717255,joyously
-1.0557708,-28.611368,interpret
10.360024,-4.4920754,error
-23.53452,-10.092699,attraction
-7.2683873,8.580212,ends
-2.3714287,23.229288,supplication
1.1406121,-8.188219,swelling
-5.62665,2.900106,resentment
-14.249081,-6.2210965,emotions
-1.6420143,4.0243163,embarrassment
20.625074,-2.6955605,indispensable
3.058213,-0.874504,proudly
-15.257526,1.3813587,indescribable
8.882747,-0.5774137,irritation
2.5968552,24.680466,trembling
-9.780819,14.711947,dangers
-22.47557,-17.588705,solicitous
-18.622255,-4.5310583,needed
6.8903313,-5.217879,curled
13.4656515,-16.892399,overthrow
4.2843027,-19.027025,development
0.62624717,6.3055153,blow
17.505772,16.17164,humiliation
-0.64449954,9.078162,doubled
30.742447,14.750723,dubious
-4.6599255,27.537165,thick
-1.3796623,-19.033941,headed
-23.870409,14.637612,instant
-7.3430085,11.419927,indebted
-12.274525,1.4773575,start
-2.5829785,-13.586463,shewn
-9.260539,3.601458,respects
5.2236705,25.049055,sunk
-22.291107,-3.0468693,proposals
-11.865399,-1.0649285,insulted
-8.624033,-13.598348,pretended
-6.449045,-6.891524,sighs
9.518479,-1.5450989,abundance
9.768482,18.66204,devise
10.417756,9.235763,younger
-3.996858,19.22964,ancient
-8.243083,13.955691,landed
-15.300399,7.222495,belonged
6.277931,-6.5819755,honesty
-24.91767,20.395565,courtesy
6.617074,12.356381,motive
-7.825698,16.138622,warrant
-9.613857,5.255965,ordinary
9.265965,8.413495,observation
-5.664959,-5.4192915,trick
-9.338832,-22.128576,introducing
2.390903,13.995274,william
-27.805471,-0.988044,explanation
12.097676,5.0248895,future
11.388038,-3.778624,continuing
-12.149111,-21.411148,temporary
-5.5787487,-2.0313158,gloom
-4.402664,-3.301556,operation
-4.223048,10.516072,softened
-5.3869114,6.7255425,brighter
-17.86569,-12.073897,further
21.347431,-8.699908,asunder
-12.232036,-21.413973,atmosphere
0.95113146,17.243937,frost
-10.4694805,1.4301361,freeze
-5.24297,-10.638102,prisoner
-1.635202,8.923435,excuses
1.1050003,-3.5774918,confine
-10.677054,-8.842124,wise
-17.803497,8.832891,seclusion
-3.5832248,17.716032,cleared
-14.307742,15.353104,hanging
-20.453218,4.7627974,feminine
-10.914753,13.139401,bath
1.9029677,-19.136969,compliance
-18.89055,12.750549,regretted
3.7903655,-1.7807128,impossibility
25.288986,5.9593024,retain
5.6247706,-9.117871,commands
17.517298,6.3552756,announced
-0.94788665,-0.75544924,solemnity
-12.993822,-16.762018,lonely
-6.437866,-12.004506,recovered
-28.337965,1.2063408,penance
18.046297,-16.3151,destroy
-11.597321,26.257067,feeding
-1.4234691,1.2204356,confession
-6.9350266,20.485428,renewed
10.2628765,-10.811371,lowly
-18.349382,17.481005,modesty
20.483364,14.969406,attaching
-24.203215,-15.16159,abundantly
-16.056076,-3.7325947,dignity
-12.436375,-23.917997,welfare
-0.15761188,-18.065529,minded
-9.617783,1.7011739,promote
-10.573045,8.00351,method
-4.1574693,1.7725091,striving
26.71514,10.26736,composure
-21.643679,16.481934,betraying
16.591312,-5.336122,maintained
11.523946,-8.660748,non
11.316694,0.8236255,resolutely
18.818394,28.17497,inevitable
-18.536144,9.767303,strive
24.03105,5.009849,evident
2.5155578,18.06074,removal
-8.589072,-8.066382,moderation
22.17916,13.052625,wound
-3.6040752,4.048873,cure
-5.2143416,10.1017885,distant
-4.1620774,-19.644264,flies
-1.9329741,21.823029,begins
-16.31959,-6.4476285,restored
21.688705,-5.5791416,suffer
-3.961803,3.4538448,suffered
-16.848656,14.40156,temptation
1.2428517,21.43081,announce
-17.520193,-14.73937,ending
30.916502,-0.4598783,perceived
27.506292,-0.3206587,arguments
0.34247437,-20.846584,unnatural
9.431281,11.228799,luxurious
-11.019546,-5.795396,contrived
-6.78664,15.567977,conceived
22.909538,-12.280156,limb
26.95185,0.2539923,amount
-0.09978056,3.3015528,rid
12.711592,9.274197,watering
22.29896,-18.136766,proves
-11.113488,21.925396,interior
7.2060003,7.692052,vigour
10.305852,15.3900585,messages
13.738682,3.6194391,rightly
-8.965441,-20.059265,simply
-2.57983,19.288305,mark
-6.7063527,4.7485657,opposition
9.81536,1.0751028,situations
-7.927903,27.34321,provide
-4.475469,9.427273,loud
-12.708153,-27.11583,hearts
-3.2657819,11.861381,principle
10.167345,-15.405403,bending
-22.574583,7.344891,transported
-20.447517,-7.632399,obedience
-14.201339,18.682903,burst
-0.558233,-17.913149,nought
-11.8571205,-25.2267,roused
-25.16739,10.867847,opposed
1.3574901,8.169666,yielding
2.9651732,4.168603,notions
22.369062,1.0007923,expert
-9.31744,6.690598,hit
13.044805,16.601511,singular
2.5377245,-9.14757,french
13.295711,-27.909485,treasure
-13.446625,13.446974,virtues
3.5500264,-16.65258,throughout
9.8850155,-18.41273,enable
12.654154,18.64076,require
25.111082,18.128225,breathing
26.737116,-15.015954,king
-3.084868,0.9783985,practised
27.96128,3.8017848,display
-23.16979,-4.0711985,puppy
7.637939,12.575282,sins
9.937761,-15.051629,presumed
-0.42809692,14.28379,waste
9.107195,-3.6915112,floor
-3.4314098,-25.918694,sized
-9.382208,8.345756,apartment
-22.403593,-17.60765,knitting
10.719923,7.3680825,warmest
14.01774,5.275765,thanks
-0.8948726,-1.4263192,coles
-7.5003495,6.4305205,ceremonies
-5.1830354,-8.601195,ball
9.934842,6.783067,commendation
8.163904,18.478745,handsomely
8.18227,-13.945458,wander
-13.178597,11.537836,jumped
4.545468,14.436714,usher
2.3180153,10.537714,dancing
-13.659625,25.006237,inquiring
8.696203,-21.88286,unexpected
-6.173979,6.7293534,miss_fairfax
0.25453728,-4.033613,eagerly
-19.822803,4.3715725,hunting
-15.186027,-3.084001,hid
-12.062472,-2.7296698,crosses
14.8080435,8.632694,'--
3.3040001,10.42982,ma_am
-1.6179111,7.297886,god
-5.3459277,-18.720999,spectacles
-30.488842,1.3795962,handwriting
-26.344917,9.735733,beautifully
-3.2225516,-32.87989,deaf
-27.820467,-4.5462,twice
-13.182541,-17.835936,pondering
9.834399,4.0351896,meanwhile
22.479868,8.756635,raising
4.2691317,-8.944323,remarkable
0.9715293,20.455128,saturday
4.847011,-11.452433,tuesday
-21.100515,-10.742238,campbells
-7.231345,5.730925,ireland
14.569126,11.497199,dixon
-0.86496526,10.651532,impatient
0.558881,0.19960141,kingdoms
-3.4097497,15.193761,countries
-25.371727,7.9011545,declare
-7.4359508,-22.634127,press
-3.9570453,-17.83354,dublin
-11.161886,17.147427,blame
-17.703196,-10.85401,excused
-20.229013,-14.63041,accompanying
8.842307,30.604006,backward
3.3008454,-5.8728,whirling
-15.166501,8.293124,sails
-9.234349,0.6426093,dashed
0.68696815,3.6272821,presence
9.818714,0.2843124,!)
-14.633959,-4.556758,wisely
-5.7796907,10.437033,hang
-11.952295,15.873429,considerate
11.522497,-8.791601,unwell
9.747606,8.452397,monday
4.523202,-5.189011,unlucky
-7.7030773,8.84923,bless
-10.453401,-14.301259,!'
-23.970047,-1.6845422,guard
-15.44863,-11.2189455,story
-33.53554,-1.0121317,glancing
-4.722006,-5.6300807,detain
31.895107,-2.7948446,regiment
-16.278229,18.826134,fame
20.276974,25.573307,save
-10.965047,17.358252,dying
-0.53716916,18.781517,action
-17.215109,-24.285904,sinking
-23.56873,8.773567,consumption
13.648931,19.173685,limited
-2.0421307,6.4445763,officer
-1.6141483,12.833512,deserving
-28.553606,7.33736,camp
6.1925893,3.0195644,saved
-33.857956,3.4879918,england
-15.508795,1.7537656,guest
-20.138336,-5.98106,pounds
8.2310095,-12.844558,hereafter
22.963427,-19.714123,discipline
7.6890388,16.857038,lighter
-14.39,-16.75681,masters
6.545432,13.339258,abilities
10.706084,10.549458,nineteen
9.976588,-7.7804575,instruction
10.430194,-9.500383,sharing
-16.074175,-9.997131,judicious
-17.60856,-0.28168595,suggestions
10.358762,17.723263,remind
-27.726727,10.468682,unseen
22.235136,-24.892439,bread
-8.952961,-20.115372,earn
-2.2298229,11.451719,fortitude
7.626519,-30.940405,retire
0.47319922,4.016123,retained
-5.769667,25.841797,wiser
5.939958,7.11231,resisted
16.215025,2.5312643,weakened
-8.273796,18.432009,varying
22.098019,2.270832,human
12.32001,-13.905676,discharged
4.825771,7.8335,truths
-3.0676136,-10.617145,double
28.473803,10.566215,recovery
-20.977613,-24.109715,accusation
24.268429,6.519402,examination
-0.28649563,-18.230986,acquit
21.19556,11.034348,eternal
-29.867887,12.070056,fuss
0.6013564,2.1654794,reasons
19.494047,-13.344094,imputed
-5.3561754,15.602131,magnified
-13.576364,19.59337,injured
5.9221883,-8.91772,medium
-2.3438075,17.350683,fat
-3.0814707,-5.5046644,grey
20.008345,4.14295,denied
-8.182765,-24.126352,skin
3.3842094,-15.728201,colour
0.98670053,3.812727,fuller
17.81431,-16.731104,admire
-8.180221,18.59469,complacency
7.662146,18.314089,started
-7.972876,2.3338513,pitiable
-16.029934,14.166562,seduced
-5.989205,-2.1396024,actions
20.578285,-17.33385,mischievous
-19.710142,7.9812775,suggested
-4.5680785,-9.93109,sucking
16.055317,-16.397114,poison
-16.690071,10.313824,purest
6.5726595,-21.652592,resolving
9.171224,4.9757156,effectually
-1.2736329,-16.682495,career
-1.1511039,4.744322,prejudices
15.515562,15.3589525,description
-1.5715305,7.4659734,ate
-10.722133,-27.129776,caps
1.2296832,15.882927,offences
-28.725002,10.33255,necessarily
16.156967,-17.826603,affectation
7.0104265,-23.767965,greatness
-11.903044,-16.950792,performance
3.0864215,25.824812,cloak
-16.197302,-9.826635,bent
13.5948515,-3.1064012,distinguished
17.748533,-14.966603,changing
-1.3604288,25.282297,procure
6.9247956,-16.087929,forgive
-5.8550344,1.2523096,provocation
3.2781699,8.21175,openly
-4.0479956,-14.128624,papers
-1.7404214,14.344134,swept
28.182156,11.062072,entertained
-5.0601845,-4.0538507,undone
-20.143755,-18.85151,instrument
15.696443,28.730726,indulgence
13.35632,7.6285915,deficient
-0.3281547,-12.475213,handed
11.253309,9.26271,arch
-4.2716947,-18.898188,discretion
-2.8500428,6.9469767,perseverance
13.485859,-2.8466623,appease
20.66457,18.433456,leg
24.706863,-15.190735,pork
-0.82630575,-8.294977,hind
7.995127,-26.154755,salted
-7.5822186,-1.2182976,salt
-7.5900826,-24.219818,hither
24.173494,6.544576,sound
8.345786,-25.116613,implied
-3.5241363,22.884895,bonnet
22.862806,-5.212789,spencer
5.799367,-23.247913,patty
-8.765641,28.560307,pan
-21.808395,4.4069715,washing
-6.331111,-8.46625,kitchen
-15.041348,-7.040446,hawkins
-6.1383524,3.2021155,desires
16.198225,-20.898527,regards
3.754558,-7.4896784,thousand
-12.825807,2.4696395,oppress
-13.962645,-3.0221288,lot
-7.561386,-1.4410733,goodly
0.2343002,13.045852,heritage
-9.739243,17.488615,sly
16.825287,-5.3514647,precise
-8.085971,-11.434349,neighbour
17.452267,-13.444802,joyfully
-1.9883527,4.7257767,absorbing
-16.65068,-8.477063,starting
-12.133096,3.8222158,appeal
-6.886181,0.5401999,standard
11.363828,8.502848,worn
8.456499,-19.153997,whispered
-0.67262757,-20.523512,discoveries
16.92547,-16.377691,lets
2.438034,-28.348118,runs
-8.9955225,7.2388644,strictly
3.155514,23.000095,shower
-13.131429,-25.616785,lamented
4.7790213,-24.770575,strangers
-2.0093749,2.2782493,rush
-28.956913,-6.586153,heated
-4.8790846,31.316603,thither
-0.92942256,-27.403227,evidence
-19.072788,-5.171151,corresponding
-18.390446,12.465651,pour
-8.384025,-2.481688,gown
-5.299082,21.705833,ford
3.219978,-4.758884,woollen
11.48319,8.754582,shop
2.5710883,15.006762,dealt
15.2786455,-22.014477,fainted
-10.997509,-29.901546,umbrella
-1.3355927,-0.7887651,whispering
8.150752,4.7341704,?)
14.797984,-1.3348658,tremble
23.262316,-11.1083,t
-7.678998,10.469601,courage
-13.6924,-21.227985,floated
8.898479,-17.074867,kindly
10.117068,-19.931522,sincerely
13.297096,-8.001075,described
9.089977,-12.995903,wounded
5.824508,-0.31126094,genuine
-13.474688,12.944451,disturbed
-8.752884,13.664113,exerted
7.78412,0.15048897,trifle
-18.836456,13.852647,rejoice
-7.312921,5.8362484,learned
-4.561503,-2.6716576,shock
-21.688364,-13.767179,seeking
-29.164368,-8.4249115,dies
-20.95746,-24.084305,christian
-4.498508,9.387037,series
-18.644402,9.069147,deeply
-13.92068,1.6926804,gay
19.677473,12.926199,thousands
2.199691,-16.932396,10
23.484486,21.662788,000
-11.638971,3.0684,l
7.6281924,-14.756374,rapidity
-6.3749375,-15.578866,distinguishing
-2.3674593,-12.84152,glorious
-12.998066,-7.0476437,steps
-0.67035145,-20.680782,accidental
-6.571718,-8.300556,green
7.7866926,22.07411,brown
-26.578691,-4.253048,richly
5.79403,-3.132649,scattered
-16.653425,-25.109575,sweetly
17.350584,8.991127,fearless
-18.512724,9.685521,cautiously
-6.1161823,20.366888,preparations
14.107032,3.6388786,spread
17.400976,-11.056938,moral
9.844386,28.539288,lesson
15.935648,-23.410303,profitable
-20.506681,4.8126507,lessened
-33.763973,-5.0060143,disdain
-9.815858,-18.915852,uncertain
-23.517967,-17.879057,".,"
13.672083,7.00225,blood
4.558068,3.8340068,bristol
-12.606478,-13.291749,merchant
-2.2726548,5.292801,profits
15.754586,-5.1941566,guessed
-2.7242002,-2.513627,attorney
21.313019,5.841519,stupid
-3.3925529,16.36028,grandeur
-2.9955773,3.3761396,alas
-2.8074505,4.536125,glimpse
-21.575933,-24.829178,somewhere
-6.819682,27.226318,shoulder
10.677774,24.46106,warmth
-1.626606,-11.290714,conjecture
-1.8524933,-7.4283743,perpetually
-8.428603,-9.030227,furniture
-8.720463,-9.124709,irritated
-3.3991816,29.980505,ceaseless
-19.505692,11.003439,hat
12.456334,-11.372337,entertainment
6.4820113,-12.553683,check
-9.829346,10.610675,unhappiness
21.651686,-4.5737753,dared
-12.214716,-21.35847,driven
-20.688261,3.2367997,occasioned
0.9643259,4.5653315,absolute
9.516683,-8.509288,neglect
-26.812191,4.6825385,ingratitude
1.944859,2.6787426,determine
6.3873353,0.14768724,formal
9.742809,12.767023,drove
-10.537998,1.4966755,stars
-4.829378,18.93608,trunk
-7.138917,0.7608326,lifted
-4.537569,13.694758,butcher
-2.0073967,-15.277663,cart
-2.059894,-15.127051,gravel
-5.3794928,-17.691553,trees
9.143342,10.604163,revive
19.64063,11.462431,portion
-28.500662,1.6376271,summons
16.880371,-7.1170278,collected
18.997559,22.112658,commonplace
1.0639018,-20.769596,measured
4.009537,-26.638641,marks
-10.5804405,17.720026,justly
26.361975,-1.8114218,separated
13.164965,14.828587,process
1.2562723,-0.6367233,leaned
2.5495315,-10.880083,commonest
7.955801,-25.983145,oxford
9.941495,-1.97849,dry
9.022052,1.3410122,exhausted
5.792397,1.2113701,sparkling
-5.8384914,2.4440963,unconscious
-20.501629,-17.24357,innocent
-17.231379,-5.2845893,amendment
-19.069702,-4.429651,mounted
6.2181687,-11.487292,wore
-0.40858895,1.2403867,tranquillity
7.504875,11.544523,faithful
-5.0988965,-8.432584,pupil
1.5610825,18.754705,eleven
3.8525512,3.2665422,downstairs
30.308662,-5.1389585,clock
8.856451,2.9069345,hall
-4.7824144,-4.6641793,"""'"
25.820955,3.047162,midst
-21.031332,3.4548376,alter
6.152788,-18.829668,earlier
-16.617498,-9.421854,quicker
7.77168,-2.956522,creep
15.856117,16.899334,faster
19.276537,-0.88887286,needs
-5.3652873,18.067635,presume
-23.55205,-11.510371,falsehood
-1.4819671,6.08375,handled
17.21684,-0.6128604,",--"""
4.057757,31.281082,balls
22.074251,-7.335457,musical
1.2989341,13.364071,fathers
-5.062397,14.5405035,reception
3.6477907,13.747425,wisest
25.958523,-17.189983,thanking
9.556101,22.325195,using
-29.745113,0.76882154,extravagant
